ALGMN,Gender,Diploma,SSC
52401,Male,66.12,68.55
52402,Male,66.12,68.36
52403,Male,66.12,68.2
52404,Female,66.12,68.2
52405,Male,66.12,68.2
52406,Female,66.12,68.2
52407,Male,66.12,68.18
52408,Female,66.12,68.15
52409,Male,66.12,68
52410,Male,66.12,68
52411,Male,66.12,67.45
52412,Male,66.12,67.2
52413,Male,66.12,67.09
52414,Male,66.12,66
52415,Male,66.12,65.8
52416,Male,66.12,65.45
52417,Male,66.12,65.38
52418,Female,66.12,64.92
52419,Male,66.12,64.55
52420,Female,66.12,64.55
52421,Male,66.12,64.2
52422,Male,66.12,64
52423,Male,66.12,63.6
52424,Male,66.12,63.45
52425,Female,66.12,63.2
52426,Male,66.12,63.2
52427,Female,66.12,63.2
52428,Male,66.12,63.2
52429,Male,66.12,63.09
52430,Male,66.12,63
52431,Male,66.12,62.8
52432,Male,66.12,62.8
52433,Male,66.12,62.73
52434,Male,66.12,62.62
52435,Female,66.12,62.6
52436,Male,66.12,62.4
52437,Male,66.12,62.18
52438,Male,66.12,62.18
52439,Male,66.12,61.2
52440,Male,66.12,60.77
52441,Female,66.12,60.73
52442,Male,66.12,60
52443,Male,66.12,59.2
52444,Male,66.12,58.18
52445,Male,66.12,57.09
52446,Male,66.12,56.8
52447,Male,66.12,55.8
52448,Male,66.12,55.69
52449,Male,66.12,55.4
52450,Female,66.12,54.91
52451,Male,66.12,54.55
52452,Female,66.12,53.8
52453,Male,66.12,53.4
52454,Male,66.12,52.55
52455,Male,66.12,52.2
52456,Male,66.12,51.8
52457,Male,66.12,51.27
52458,Male,66.12,49.27
52459,Male,66.12,48.62
52460,Male,66.12,48.46
52461,Male,66.12,47
52462,Female,66.12,37.08
52463,Male,66.11,84.73
52464,Female,66.11,80.91
52465,Female,66.11,70.31
52466,Male,66.11,68.55
52467,Male,66.11,61.38
52468,Female,66.1,84.31
52469,Male,66.09,88
52470,Male,66.09,81.64
52471,Male,66.09,77.45
52472,Female,66.09,74.36
52473,Male,66.09,66.18
52474,Male,66.09,65.82
52475,Male,66.09,58.46
52476,Male,66.09,37.73
52477,Male,66.08,79.27
52478,Male,66.08,76.8
52479,Male,66.08,72.17
52480,Male,66.08,70.15
52481,Female,66.08,66.18
52482,Male,66.08,64.15
52483,Male,66.08,60.4
52484,Female,66.07,86.73
52485,Male,66.07,77.8
52486,Male,66.06,90
52487,Male,66.06,89.45
52488,Female,66.06,88.36
52489,Male,66.06,87.45
52490,Male,66.06,87.4
52491,Male,66.06,85.82
52492,Female,66.06,85.64
52493,Male,66.06,85.45
52494,Male,66.06,85.4
52495,Male,66.06,85.27
52496,Male,66.06,85.09
52497,Female,66.06,85
52498,Male,66.06,84.91
52499,Male,66.06,84.36
52500,Male,66.06,83.45
52501,Female,66.06,83.4
52502,Female,66.06,82.91
52503,Male,66.06,82.73
52504,Female,66.06,82.6
52505,Female,66.06,82.36
52506,Male,66.06,82.36
52507,Male,66.06,82.18
52508,Male,66.06,82
52509,Male,66.06,81.6
52510,Female,66.06,81.6
52511,Male,66.06,81.09
52512,Male,66.06,81.09
52513,Male,66.06,81.09
52514,Male,66.06,80.91
52515,Male,66.06,80.8
52516,Male,66.06,80.73
52517,Male,66.06,80
52518,Male,66.06,79.82
52519,Female,66.06,79.64
52520,Male,66.06,79.6
52521,Female,66.06,79.45
52522,Female,66.06,79.27
52523,Female,66.06,78.77
52524,Male,66.06,78.73
52525,Female,66.06,78.46
52526,Male,66.06,78.31
52527,Male,66.06,78.18
52528,Male,66.06,78.18
52529,Male,66.06,78.18
52530,Female,66.06,78
52531,Male,66.06,78
52532,Male,66.06,77.6
52533,Male,66.06,77.45
52534,Male,66.06,77.4
52535,Male,66.06,77.2
52536,Female,66.06,77.09
52537,Male,66.06,77.09
52538,Male,66.06,77
52539,Male,66.06,76.92
52540,Female,66.06,76.6
52541,Male,66.06,76.6
52542,Male,66.06,76.55
52543,Male,66.06,76.36
52544,Female,66.06,76.2
52545,Female,66.06,75.82
52546,Female,66.06,75.82
52547,Male,66.06,75.8
52548,Male,66.06,75.69
52549,Male,66.06,75.64
52550,Male,66.06,75.45
52551,Female,66.06,75.4
52552,Male,66.06,75.08
52553,Male,66.06,74.73
52554,Male,66.06,74.73
52555,Male,66.06,74.6
52556,Female,66.06,74.36
52557,Male,66.06,74.31
52558,Female,66.06,74.2
52559,Female,66.06,74.2
52560,Female,66.06,74.2
52561,Male,66.06,74.18
52562,Male,66.06,74
52563,Female,66.06,74
52564,Male,66.06,73.64
52565,Female,66.06,73.27
52566,Male,66.06,73.2
52567,Male,66.06,73.2
52568,Male,66.06,72.91
52569,Male,66.06,72.8
52570,Male,66.06,72.8
52571,Male,66.06,72.77
52572,Male,66.06,72.55
52573,Female,66.06,72.4
52574,Female,66.06,72.36
52575,Male,66.06,72.2
52576,Male,66.06,72
52577,Male,66.06,72
52578,Male,66.06,72
52579,Male,66.06,71.64
52580,Male,66.06,71.64
52581,Male,66.06,71.64
52582,Male,66.06,71.6
52583,Female,66.06,71.6
52584,Male,66.06,71.45
52585,Male,66.06,71.2
52586,Male,66.06,71
52587,Female,66.06,70.91
52588,Female,66.06,70.73
52589,Male,66.06,70.73
52590,Male,66.06,70.73
52591,Female,66.06,70.73
52592,Female,66.06,70.55
52593,Female,66.06,70.55
52594,Male,66.06,70.36
52595,Male,66.06,70.36
52596,Male,66.06,70.36
52597,Male,66.06,70
52598,Female,66.06,69.82
52599,Male,66.06,69.64
52600,Male,66.06,69.6
52601,Male,66.06,69.4
52602,Male,66.06,69.27
52603,Male,66.06,69
52604,Male,66.06,68.6
52605,Male,66.06,68.55
52606,Female,66.06,68.4
52607,Male,66.06,68.4
52608,Male,66.06,68.36
52609,Female,66.06,67.45
52610,Male,66.06,67.27
52611,Female,66.06,67
52612,Male,66.06,66.77
52613,Male,66.06,66.6
52614,Male,66.06,66.36
52615,Male,66.06,66.36
52616,Male,66.06,66.2
52617,Male,66.06,66
52618,Male,66.06,66
52619,Male,66.06,65.45
52620,Male,66.06,65.4
52621,Female,66.06,65.2
52622,Male,66.06,65.09
52623,Female,66.06,64.83
52624,Female,66.06,64.8
52625,Male,66.06,64.73
52626,Male,66.06,64.6
52627,Male,66.06,64.36
52628,Male,66.06,64.15
52629,Female,66.06,64
52630,Male,66.06,63.85
52631,Female,66.06,63.82
52632,Male,66.06,63.82
52633,Female,66.06,63.6
52634,Male,66.06,63.6
52635,Male,66.06,63.38
52636,Male,66.06,62.73
52637,Male,66.06,62.2
52638,Male,66.06,62
52639,Male,66.06,62
52640,Male,66.06,61.82
52641,Male,66.06,61.6
52642,Male,66.06,61.09
52643,Male,66.06,60.91
52644,Female,66.06,60.6
52645,Female,66.06,60.36
52646,Male,66.06,60.36
52647,Male,66.06,60.36
52648,Male,66.06,60
52649,Male,66.06,60
52650,Female,66.06,59.2
52651,Male,66.06,59
52652,Female,66.06,58.46
52653,Male,66.06,58
52654,Female,66.06,58
52655,Male,66.06,58
52656,Male,66.06,57.8
52657,Male,66.06,57.64
52658,Male,66.06,56.4
52659,Male,66.06,56
52660,Male,66.06,56
52661,Male,66.06,55.85
52662,Male,66.06,55.64
52663,Male,66.06,55.4
52664,Male,66.06,54.91
52665,Male,66.06,54.6
52666,Male,66.06,52.8
52667,Female,66.06,52.8
52668,Male,66.06,47.2
52669,Male,66.06,43.6
52670,Male,66.05,56.27
52671,Female,66.03,83.64
52672,Male,66.03,83.27
52673,Male,66.03,81.23
52674,Male,66.03,78.67
52675,Female,66.03,73.85
52676,Male,66.03,69.82
52677,Male,66.03,66.5
52678,Male,66.03,58.71
52679,Male,66.03,53.38
52680,Male,66,95.09
52681,Male,66,93.09
52682,Female,66,87.27
52683,Male,66,87.27
52684,Male,66,86.18
52685,Male,66,85.8
52686,Female,66,85.64
52687,Female,66,85.27
52688,Male,66,85
52689,Male,66,84.73
52690,Male,66,84.73
52691,Female,66,84.6
52692,Male,66,84.55
52693,Male,66,84
52694,Female,66,83.82
52695,Male,66,83.64
52696,Male,66,83.4
52697,Male,66,83.4
52698,Male,66,83.38
52699,Female,66,83.27
52700,Male,66,83.27
52701,Male,66,83.09
52702,Female,66,83.09
52703,Male,66,82.91
52704,Male,66,82.91
52705,Male,66,82.73
52706,Male,66,82.6
52707,Female,66,82.4
52708,Male,66,82.36
52709,Male,66,82.36
52710,Male,66,82.2
52711,Male,66,81.8
52712,Male,66,81.64
52713,Male,66,81.64
52714,Male,66,81.2
52715,Male,66,81.2
52716,Male,66,81.09
52717,Male,66,80.8
52718,Female,66,80.8
52719,Male,66,80.4
52720,Female,66,80.36
52721,Male,66,80.36
52722,Male,66,80.18
52723,Male,66,80
52724,Male,66,80
52725,Female,66,79.8
52726,Male,66,79.64
52727,Male,66,79.64
52728,Male,66,79.4
52729,Male,66,79.09
52730,Male,66,79
52731,Male,66,78.91
52732,Male,66,78.73
52733,Male,66,78.55
52734,Male,66,77.82
52735,Male,66,77.64
52736,Female,66,77.6
52737,Female,66,77.6
52738,Female,66,77.6
52739,Male,66,77.4
52740,Female,66,77.4
52741,Male,66,77.27
52742,Male,66,77.09
52743,Female,66,77.09
52744,Male,66,77
52745,Male,66,77
52746,Male,66,76.92
52747,Female,66,76.73
52748,Male,66,76.55
52749,Male,66,76.55
52750,Female,66,76
52751,Male,66,76
52752,Female,66,75.82
52753,Female,66,75.8
52754,Male,66,75.45
52755,Male,66,75.2
52756,Male,66,75.2
52757,Male,66,74.91
52758,Male,66,74.91
52759,Male,66,74.8
52760,Male,66,74.55
52761,Female,66,74.4
52762,Male,66,74.36
52763,Female,66,74
52764,Female,66,73.82
52765,Male,66,73.82
52766,Female,66,73.64
52767,Male,66,73.2
52768,Male,66,73
52769,Male,66,72.6
52770,Male,66,72.6
52771,Male,66,72.6
52772,Male,66,72.6
52773,Female,66,72.55
52774,Female,66,72.55
52775,Female,66,72.46
52776,Female,66,72.2
52777,Female,66,72.2
52778,Male,66,72.18
52779,Male,66,71.82
52780,Male,66,71.82
52781,Male,66,71.64
52782,Male,66,71.64
52783,Female,66,71.6
52784,Male,66,71.45
52785,Male,66,71.27
52786,Male,66,71.27
52787,Male,66,71.2
52788,Male,66,71.2
52789,Female,66,71.2
52790,Female,66,71.09
52791,Male,66,71.08
52792,Male,66,70.55
52793,Male,66,70.4
52794,Male,66,70.4
52795,Male,66,70.2
52796,Male,66,70.2
52797,Female,66,70.2
52798,Female,66,70.2
52799,Male,66,70
52800,Female,66,70
52801,Female,66,69.8
52802,Female,66,69.8
52803,Male,66,69.8
52804,Male,66,69.27
52805,Male,66,69.2
52806,Male,66,69.09
52807,Female,66,69.08
52808,Male,66,68.73
52809,Male,66,68.73
52810,Female,66,68.4
52811,Female,66,68.36
52812,Male,66,68
52813,Male,66,67.85
52814,Female,66,67.8
52815,Male,66,67.69
52816,Male,66,67.6
52817,Female,66,67.6
52818,Male,66,67.45
52819,Female,66,67.45
52820,Male,66,67.4
52821,Male,66,67.2
52822,Male,66,66.6
52823,Male,66,66.18
52824,Male,66,66
52825,Male,66,66
52826,Female,66,65.4
52827,Male,66,65.2
52828,Male,66,64.6
52829,Male,66,64.4
52830,Female,66,64.36
52831,Male,66,64
52832,Male,66,63.82
52833,Female,66,63.8
52834,Male,66,63.6
52835,Male,66,63.2
52836,Male,66,62.8
52837,Male,66,62.8
52838,Female,66,62.73
52839,Male,66,62.36
52840,Male,66,62.18
52841,Female,66,62.18
52842,Male,66,61.82
52843,Male,66,61.8
52844,Female,66,61.8
52845,Male,66,61.8
52846,Female,66,61.64
52847,Female,66,61.6
52848,Male,66,61.54
52849,Female,66,61.54
52850,Male,66,61.54
52851,Female,66,61.45
52852,Male,66,61
52853,Male,66,61
52854,Male,66,60.2
52855,Male,66,60
52856,Male,66,59.08
52857,Female,66,58.8
52858,Male,66,58.72
52859,Male,66,58.2
52860,Female,66,57.27
52861,Male,66,56.4
52862,Male,66,56.15
52863,Male,66,56
52864,Female,66,55.69
52865,Male,66,53.69
52866,Male,66,53.64
52867,Male,66,53.2
52868,Male,66,52.6
52869,Male,66,49.09
52870,Male,66,48.31
52871,Male,66,41.85
52872,Male,65.97,84.55
52873,Male,65.97,76.15
52874,Male,65.97,67.54
52875,Male,65.97,60.36
52876,Female,65.97,55.09
52877,Male,65.97,47.85
52878,Male,65.97,46.8
52879,Male,65.94,92.18
52880,Male,65.94,88.55
52881,Male,65.94,88.4
52882,Female,65.94,85.82
52883,Male,65.94,85.45
52884,Female,65.94,85.2
52885,Male,65.94,84.6
52886,Male,65.94,84
52887,Male,65.94,83.82
52888,Male,65.94,83.6
52889,Male,65.94,83.4
52890,Female,65.94,82.91
52891,Male,65.94,82.91
52892,Male,65.94,82.36
52893,Male,65.94,82
52894,Male,65.94,82
52895,Male,65.94,81.82
52896,Male,65.94,81.64
52897,Male,65.94,81.64
52898,Male,65.94,81.6
52899,Male,65.94,81.45
52900,Male,65.94,80.8
52901,Female,65.94,80.36
52902,Female,65.94,80.36
52903,Male,65.94,80
52904,Male,65.94,79.6
52905,Female,65.94,79.27
52906,Female,65.94,79.27
52907,Male,65.94,78.8
52908,Female,65.94,78.77
52909,Female,65.94,78.73
52910,Female,65.94,78.6
52911,Male,65.94,78.55
52912,Male,65.94,78.36
52913,Female,65.94,78.2
52914,Male,65.94,78.18
52915,Male,65.94,78.18
52916,Male,65.94,78.18
52917,Male,65.94,78
52918,Male,65.94,77.64
52919,Male,65.94,77.6
52920,Male,65.94,77.6
52921,Male,65.94,77.45
52922,Male,65.94,77.45
52923,Male,65.94,77
52924,Female,65.94,76.73
52925,Male,65.94,76.73
52926,Male,65.94,76.6
52927,Female,65.94,76.4
52928,Male,65.94,76
52929,Male,65.94,76
52930,Male,65.94,75.6
52931,Male,65.94,75.54
52932,Female,65.94,75.4
52933,Male,65.94,75.4
52934,Male,65.94,75.27
52935,Female,65.94,75.09
52936,Male,65.94,74.6
52937,Male,65.94,74.4
52938,Male,65.94,74.4
52939,Female,65.94,74.4
52940,Male,65.94,74.4
52941,Male,65.94,74
52942,Male,65.94,73.82
52943,Male,65.94,73.64
52944,Male,65.94,73.64
52945,Female,65.94,73.45
52946,Female,65.94,73.45
52947,Male,65.94,73.4
52948,Male,65.94,73.27
52949,Male,65.94,73.27
52950,Female,65.94,73.2
52951,Female,65.94,73.2
52952,Male,65.94,73
52953,Male,65.94,72.91
52954,Male,65.94,72.91
52955,Male,65.94,72.8
52956,Male,65.94,72.6
52957,Male,65.94,72.6
52958,Female,65.94,72.36
52959,Male,65.94,72.2
52960,Male,65.94,72.2
52961,Male,65.94,72.2
52962,Female,65.94,72.18
52963,Female,65.94,72
52964,Male,65.94,72
52965,Female,65.94,72
52966,Female,65.94,72
52967,Female,65.94,71.8
52968,Male,65.94,71.8
52969,Male,65.94,71.69
52970,Male,65.94,71.6
52971,Male,65.94,71.45
52972,Male,65.94,71.4
52973,Male,65.94,71.4
52974,Male,65.94,71.4
52975,Male,65.94,71.27
52976,Female,65.94,71.2
52977,Male,65.94,71
52978,Female,65.94,70.6
52979,Male,65.94,70.4
52980,Male,65.94,70.36
52981,Male,65.94,70.2
52982,Female,65.94,70.18
52983,Male,65.94,69.8
52984,Male,65.94,69.6
52985,Female,65.94,69.6
52986,Female,65.94,69.4
52987,Male,65.94,69.27
52988,Male,65.94,69.09
52989,Male,65.94,69.09
52990,Male,65.94,68.73
52991,Male,65.94,68.73
52992,Male,65.94,68.62
52993,Female,65.94,68.6
52994,Male,65.94,68.55
52995,Female,65.94,68.4
52996,Male,65.94,68.36
52997,Male,65.94,68.36
52998,Male,65.94,68.36
52999,Male,65.94,68
53000,Male,65.94,67.87
53001,Male,65.94,67.82
53002,Female,65.94,67.4
53003,Male,65.94,67.2
53004,Female,65.94,67.2
53005,Male,65.94,67.09
53006,Male,65.94,67
53007,Male,65.94,67
53008,Female,65.94,66.91
53009,Female,65.94,66.6
53010,Male,65.94,66.6
53011,Male,65.94,66.55
53012,Female,65.94,66.2
53013,Male,65.94,66
53014,Male,65.94,65.82
53015,Male,65.94,65.45
53016,Male,65.94,65.4
53017,Male,65.94,65.2
53018,Female,65.94,65.2
53019,Female,65.94,65.2
53020,Male,65.94,64.91
53021,Male,65.94,64.77
53022,Male,65.94,64.73
53023,Female,65.94,64
53024,Male,65.94,63.82
53025,Male,65.94,63.6
53026,Male,65.94,63.6
53027,Male,65.94,63.45
53028,Female,65.94,63.4
53029,Male,65.94,63.23
53030,Male,65.94,62.73
53031,Male,65.94,62.6
53032,Male,65.94,62.55
53033,Female,65.94,62.31
53034,Male,65.94,62
53035,Male,65.94,62
53036,Male,65.94,61.85
53037,Male,65.94,61.82
53038,Male,65.94,61.8
53039,Male,65.94,61.64
53040,Male,65.94,61.6
53041,Female,65.94,61.6
53042,Female,65.94,61.38
53043,Female,65.94,61
53044,Male,65.94,60.6
53045,Female,65.94,60
53046,Male,65.94,58.55
53047,Male,65.94,58.36
53048,Male,65.94,57.64
53049,Male,65.94,57.6
53050,Male,65.94,57.4
53051,Male,65.94,57.4
53052,Male,65.94,56.55
53053,Male,65.94,55.64
53054,Male,65.94,55.6
53055,Male,65.94,55.45
53056,Male,65.94,55
53057,Male,65.94,53.8
53058,Male,65.94,53.6
53059,Male,65.94,53.45
53060,Male,65.94,52.8
53061,Male,65.94,51.45
53062,Male,65.94,51.38
53063,Male,65.94,50.91
53064,Male,65.94,49.82
53065,Male,65.94,49.45
53066,Male,65.94,49.2
53067,Male,65.94,48.36
53068,Female,65.93,94
53069,Female,65.93,84.18
53070,Male,65.92,74.8
53071,Male,65.92,72.91
53072,Female,65.92,64.8
53073,Male,65.92,60
53074,Male,65.92,60
53075,Male,65.91,65.82
53076,Male,65.91,56.15
53077,Male,65.91,46.57
53078,Female,65.9,86.91
53079,Male,65.89,88.55
53080,Male,65.89,76.36
53081,Female,65.89,75.09
53082,Male,65.89,66.92
53083,Female,65.89,62.92
53084,Female,65.89,61.2
53085,Male,65.89,61.2
53086,Female,65.89,60.53
53087,Male,65.89,59.38
53088,Female,65.89,56.77
53089,Female,65.89,51.54
53090,Male,65.88,89.4
53091,Male,65.88,86.6
53092,Male,65.88,85.45
53093,Male,65.88,85.45
53094,Male,65.88,85.27
53095,Female,65.88,84.91
53096,Female,65.88,84.18
53097,Male,65.88,83.64
53098,Male,65.88,83.2
53099,Male,65.88,82.4
53100,Male,65.88,82.18
53101,Male,65.88,82
53102,Female,65.88,81.82
53103,Male,65.88,81.8
53104,Female,65.88,81.45
53105,Male,65.88,81.4
53106,Female,65.88,81.2
53107,Male,65.88,81.2
53108,Male,65.88,81.09
53109,Male,65.88,80.92
53110,Male,65.88,80.73
53111,Male,65.88,80.55
53112,Female,65.88,80.55
53113,Male,65.88,80
53114,Male,65.88,79.82
53115,Female,65.88,79.82
53116,Female,65.88,79.64
53117,Female,65.88,79.64
53118,Male,65.88,79.64
53119,Male,65.88,79.6
53120,Male,65.88,79.45
53121,Female,65.88,79.09
53122,Male,65.88,79
53123,Male,65.88,78.91
53124,Female,65.88,78.73
53125,Male,65.88,78.6
53126,Female,65.88,78.55
53127,Female,65.88,78.2
53128,Male,65.88,78
53129,Female,65.88,77.85
53130,Male,65.88,77.82
53131,Male,65.88,77.82
53132,Male,65.88,77.4
53133,Male,65.88,77.2
53134,Female,65.88,77.09
53135,Male,65.88,77.09
53136,Female,65.88,76.2
53137,Male,65.88,76
53138,Male,65.88,75.82
53139,Female,65.88,75.82
53140,Male,65.88,75.82
53141,Male,65.88,75.6
53142,Male,65.88,75
53143,Male,65.88,74.91
53144,Female,65.88,74.73
53145,Male,65.88,74
53146,Male,65.88,73.64
53147,Female,65.88,73.64
53148,Male,65.88,73.2
53149,Male,65.88,73.09
53150,Male,65.88,73
53151,Male,65.88,73
53152,Male,65.88,72.91
53153,Male,65.88,72.91
53154,Male,65.88,72.8
53155,Male,65.88,72.62
53156,Male,65.88,72.6
53157,Female,65.88,72.6
53158,Male,65.88,72.2
53159,Male,65.88,72.2
53160,Male,65.88,72.2
53161,Male,65.88,72
53162,Female,65.88,71.8
53163,Male,65.88,71.45
53164,Female,65.88,71.38
53165,Male,65.88,71.27
53166,Male,65.88,71.27
53167,Male,65.88,71.2
53168,Male,65.88,71.2
53169,Male,65.88,71.09
53170,Male,65.88,70.91
53171,Female,65.88,70.91
53172,Male,65.88,70.8
53173,Male,65.88,70.73
53174,Male,65.88,70.73
53175,Male,65.88,70.55
53176,Male,65.88,70.36
53177,Male,65.88,70.2
53178,Male,65.88,70.2
53179,Male,65.88,70.18
53180,Male,65.88,70
53181,Male,65.88,70
53182,Male,65.88,69.8
53183,Female,65.88,69.6
53184,Male,65.88,69.45
53185,Male,65.88,69.4
53186,Male,65.88,69.4
53187,Male,65.88,69.4
53188,Male,65.88,69.27
53189,Male,65.88,69.2
53190,Male,65.88,69.2
53191,Male,65.88,69.09
53192,Female,65.88,68.8
53193,Female,65.88,68.73
53194,Female,65.88,68.73
53195,Male,65.88,68.6
53196,Female,65.88,68.6
53197,Female,65.88,68.55
53198,Male,65.88,68.55
53199,Male,65.88,68.55
53200,Male,65.88,68.4
53201,Male,65.88,68.2
53202,Male,65.88,68.2
53203,Male,65.88,68.18
53204,Female,65.88,67.82
53205,Male,65.88,67.8
53206,Male,65.88,67.45
53207,Male,65.88,67.27
53208,Female,65.88,67
53209,Male,65.88,67
53210,Male,65.88,66.73
53211,Female,65.88,66.73
53212,Male,65.88,66.2
53213,Male,65.88,66.2
53214,Male,65.88,66
53215,Male,65.88,65.64
53216,Male,65.88,65.45
53217,Male,65.88,65.27
53218,Male,65.88,65.09
53219,Male,65.88,65.09
53220,Male,65.88,64.93
53221,Male,65.88,64.8
53222,Male,65.88,64.6
53223,Male,65.88,64.55
53224,Male,65.88,64.55
53225,Male,65.88,64.4
53226,Male,65.88,64.4
53227,Male,65.88,64
53228,Male,65.88,64
53229,Male,65.88,63.8
53230,Male,65.88,63.45
53231,Male,65.88,63.45
53232,Female,65.88,63
53233,Female,65.88,62.8
53234,Male,65.88,62.55
53235,Female,65.88,62.4
53236,Male,65.88,61.82
53237,Male,65.88,61.8
53238,Male,65.88,61.45
53239,Male,65.88,61.4
53240,Male,65.88,61.27
53241,Male,65.88,60.55
53242,Male,65.88,60.2
53243,Male,65.88,60.18
53244,Female,65.88,60.18
53245,Female,65.88,60
53246,Male,65.88,60
53247,Female,65.88,60
53248,Male,65.88,58.92
53249,Male,65.88,58.18
53250,Male,65.88,58
53251,Female,65.88,57.82
53252,Male,65.88,57.6
53253,Male,65.88,56.92
53254,Male,65.88,56.91
53255,Male,65.88,56.55
53256,Male,65.88,55.64
53257,Male,65.88,55.09
53258,Male,65.88,55
53259,Male,65.88,54.55
53260,Male,65.88,54
53261,Male,65.88,52.91
53262,Male,65.88,51.6
53263,Male,65.88,50.4
53264,Male,65.88,49.09
53265,Male,65.87,85.45
53266,Female,65.87,83.85
53267,Female,65.87,75.4
53268,Female,65.87,71.38
53269,Female,65.87,70.13
53270,Male,65.87,66
53271,Female,65.86,78.92
53272,Female,65.86,73.33
53273,Male,65.86,69.45
53274,Male,65.86,66.77
53275,Male,65.85,79.6
53276,Male,65.85,71.82
53277,Female,65.85,71.69
53278,Male,65.85,69.2
53279,Male,65.85,58.4
53280,Male,65.85,56.93
53281,Female,65.85,54.8
53282,Male,65.85,53.2
53283,Male,65.84,84.55
53284,Male,65.84,56.15
53285,Female,65.83,82.92
53286,Male,65.83,75.64
53287,Female,65.83,65.09
53288,Male,65.82,87.82
53289,Female,65.82,85.45
53290,Female,65.82,85.27
53291,Male,65.82,85.27
53292,Male,65.82,84.55
53293,Female,65.82,84.2
53294,Male,65.82,84.18
53295,Male,65.82,84.18
53296,Male,65.82,84
53297,Male,65.82,84
53298,Male,65.82,83.82
53299,Male,65.82,83.64
53300,Female,65.82,83.4
53301,Female,65.82,83.27
53302,Male,65.82,81.82
53303,Male,65.82,81.82
53304,Male,65.82,81.64
53305,Male,65.82,81.4
53306,Male,65.82,81.2
53307,Male,65.82,81.2
53308,Male,65.82,81
53309,Female,65.82,80.73
53310,Female,65.82,80.73
53311,Male,65.82,80.36
53312,Female,65.82,80.2
53313,Male,65.82,79.2
53314,Female,65.82,79
53315,Male,65.82,78.8
53316,Male,65.82,78.4
53317,Male,65.82,78
53318,Male,65.82,78
53319,Female,65.82,77.6
53320,Male,65.82,77.4
53321,Male,65.82,77.27
53322,Male,65.82,77.09
53323,Male,65.82,76.73
53324,Male,65.82,76.4
53325,Male,65.82,76.2
53326,Male,65.82,76.18
53327,Male,65.82,76
53328,Male,65.82,76
53329,Male,65.82,75.8
53330,Female,65.82,75.64
53331,Female,65.82,75.6
53332,Male,65.82,75.6
53333,Female,65.82,75.6
53334,Male,65.82,75.45
53335,Male,65.82,75.45
53336,Male,65.82,75.27
53337,Female,65.82,75.09
53338,Male,65.82,74.73
53339,Female,65.82,74.6
53340,Male,65.82,74.6
53341,Female,65.82,74.36
53342,Female,65.82,74.18
53343,Female,65.82,74.18
53344,Male,65.82,74
53345,Female,65.82,74
53346,Male,65.82,74
53347,Male,65.82,74
53348,Male,65.82,73.8
53349,Male,65.82,73.4
53350,Male,65.82,73.4
53351,Male,65.82,73.27
53352,Male,65.82,73.27
53353,Male,65.82,73
53354,Male,65.82,72.8
53355,Male,65.82,72.73
53356,Male,65.82,72.55
53357,Male,65.82,72.4
53358,Male,65.82,72.4
53359,Male,65.82,72.36
53360,Male,65.82,72.36
53361,Male,65.82,72.2
53362,Male,65.82,72
53363,Male,65.82,72
53364,Male,65.82,71.85
53365,Male,65.82,71.82
53366,Male,65.82,71.6
53367,Male,65.82,71.6
53368,Male,65.82,71.6
53369,Male,65.82,71.4
53370,Female,65.82,71.27
53371,Female,65.82,71.27
53372,Female,65.82,70.8
53373,Male,65.82,70.73
53374,Male,65.82,70.55
53375,Male,65.82,70.55
53376,Female,65.82,70.36
53377,Male,65.82,70.2
53378,Female,65.82,69.82
53379,Male,65.82,69.82
53380,Male,65.82,69.64
53381,Male,65.82,69.64
53382,Male,65.82,69.45
53383,Female,65.82,69.4
53384,Female,65.82,69.27
53385,Male,65.82,69.27
53386,Male,65.82,69.27
53387,Male,65.82,69
53388,Male,65.82,68.73
53389,Female,65.82,68.73
53390,Male,65.82,68.6
53391,Male,65.82,68.6
53392,Female,65.82,68
53393,Male,65.82,68
53394,Male,65.82,68
53395,Male,65.82,67.82
53396,Male,65.82,67.6
53397,Male,65.82,67.38
53398,Male,65.82,67.27
53399,Male,65.82,67.2
53400,Male,65.82,66.55
53401,Male,65.82,66.36
53402,Female,65.82,65.8
53403,Male,65.82,65.64
53404,Male,65.82,65.64
53405,Male,65.82,65.2
53406,Male,65.82,64.62
53407,Male,65.82,63.27
53408,Male,65.82,63.27
53409,Male,65.82,63.2
53410,Female,65.82,63.2
53411,Male,65.82,62.6
53412,Male,65.82,62.55
53413,Female,65.82,62.2
53414,Male,65.82,62.2
53415,Male,65.82,61.09
53416,Male,65.82,60.73
53417,Male,65.82,60.31
53418,Male,65.82,60.2
53419,Male,65.82,60.18
53420,Female,65.82,60.18
53421,Male,65.82,60
53422,Male,65.82,60
53423,Male,65.82,60
53424,Male,65.82,59.2
53425,Male,65.82,58.92
53426,Male,65.82,58.91
53427,Female,65.82,58.31
53428,Male,65.82,58
53429,Male,65.82,57.2
53430,Male,65.82,57.09
53431,Male,65.82,55.67
53432,Male,65.82,55.33
53433,Male,65.82,53.82
53434,Male,65.82,53
53435,Male,65.82,53
53436,Male,65.82,44.8
53437,Male,65.82,40.62
53438,Female,65.81,91.82
53439,Female,65.81,90.18
53440,Male,65.81,85.45
53441,Male,65.81,84.2
53442,Male,65.81,82.18
53443,Male,65.81,82.18
53444,Female,65.81,78.6
53445,Female,65.81,78
